,Algorithm,Iteration,statistic.mean_squared_error.sum,statistic.mean_squared_error.min,statistic.mean_squared_error.max,statistic.mean_squared_error.median,statistic.mean_squared_error.deviation,statistic.wasserstein_distance.sum,statistic.wasserstein_distance.min,statistic.wasserstein_distance.max,statistic.wasserstein_distance.median,statistic.wasserstein_distance.deviation,outlier.total.sum,outlier.total.min,outlier.total.max,outlier.total.median,outlier.total.deviation,attacker.similarity.sum,attacker.similarity.min,attacker.similarity.max,attacker.similarity.median,attacker.similarity.deviation,attacker.consistency.sum,attacker.consistency.min,attacker.consistency.max,attacker.consistency.median,attacker.consistency.deviation,attacker.downstream.sum,attacker.downstream.min,attacker.downstream.max,attacker.downstream.median,attacker.downstream.deviation,attacker.privacy.sum,attacker.privacy.min,attacker.privacy.max,attacker.privacy.median,attacker.privacy.deviation,kl.kl_div.sum,kl.kl_div.min,kl.kl_div.max,kl.kl_div.median,kl.kl_div.deviation,numeric.mean_diff.sum,numeric.mean_diff.min,numeric.mean_diff.max,numeric.mean_diff.median,numeric.mean_diff.deviation,numeric.median_diff.sum,numeric.median_diff.min,numeric.median_diff.max,numeric.median_diff.median,numeric.median_diff.deviation,numeric.std_dev_diff.sum,numeric.std_dev_diff.min,numeric.std_dev_diff.max,numeric.std_dev_diff.median,numeric.std_dev_diff.deviation,numeric.autocorrelation.sum,numeric.autocorrelation.min,numeric.autocorrelation.max,numeric.autocorrelation.median,numeric.autocorrelation.deviation,numeric.t_test_stat.sum,numeric.t_test_stat.min,numeric.t_test_stat.max,numeric.t_test_stat.median,numeric.t_test_stat.deviation,numeric.t_test_p_val.sum,numeric.t_test_p_val.min,numeric.t_test_p_val.max,numeric.t_test_p_val.median,numeric.t_test_p_val.deviation,numeric.mann_whitney_u_stat.sum,numeric.mann_whitney_u_stat.min,numeric.mann_whitney_u_stat.max,numeric.mann_whitney_u_stat.median,numeric.mann_whitney_u_stat.deviation,numeric.mann_whitney_u_p_val.sum,numeric.mann_whitney_u_p_val.min,numeric.mann_whitney_u_p_val.max,numeric.mann_whitney_u_p_val.median,numeric.mann_whitney_u_p_val.deviation
43,GAN,30,38.58936902621687,1.8287544772662592,15.11682065317588,7.717873805243374,95.86768369943812,1.6606469768538443,0.12372866787845073,0.5562330187160691,0.33212939537076885,67.47479339945949,221,16,68,44.2,63.80090497737557,6.6567551663950955,1.2589607307298336,1.357273336090921,1.331351033279019,5.4373565453202435,4.0,0.3333333333333333,1.0,0.8,58.333333333333336,0.75,0.0,0.7,0.15,366.66666666666663,4.46,0.62,1.0,0.892,30.493273542600896,0.9949860682136757,0.0,0.5455334636391662,0.19899721364273515,174.14125738392326,1.6606469768538443,0.1237286678784507,0.5562330187160692,0.33212939537076885,67.47479339945951,1.6370086284846868,0.030544514725125874,0.6109694809587475,0.3274017256969374,90.6706311153046,0.8681559046893365,0.10045384967964666,0.3243186171166466,0.17363118093786728,86.78593059428755,0.7948911920693267,0.02172316991508061,0.26602895352347933,0.15897823841386532,86.33575882346295,74.62082964038,5.773752998995479,24.458494791014605,14.924165928075999,63.88517059437277,1.110035967966923e-08,4.976753593422097e-99,1.110035967966923e-08,2.2200719359338458e-09,400.0,319063.0,55915.0,69906.0,63812.6,12.376239175335277,3.8315928161142947e-22,1.1726390801965316e-58,3.8315928160687005e-22,7.66318563222859e-23,399.9999999940502
44,GAN,50,37.92422568515121,2.5129157200115815,14.749794272202323,7.584845137030241,94.46401351283798,1.68249476831972,0.15192472883472233,0.5489884492577328,0.336498953663944,63.14714898222198,148,5,53,29.6,83.10810810810811,6.473499014485101,1.1751350532560643,1.3671478115464089,1.29469980289702,9.234939973993795,5.0,1.0,1.0,1.0,0.0,0.08,0.0,0.08,0.016,400.0,4.470000000000001,0.65,1.0,0.8940000000000001,27.2930648769575,0.3393608229389359,0.0,0.286113577235225,0.06787216458778718,321.5477419541558,1.6824947683197196,0.1519247288347223,0.5489884492577328,0.3364989536639439,63.147148982222035,1.6693184564725256,0.06026920538224611,0.6018717900817437,0.3338636912945051,81.94796051389669,0.7992193397062448,0.08325172396134839,0.31685013457934025,0.15984386794124897,98.22476686800356,0.705419719129331,0.004083307395942204,0.21188689208554834,0.1410839438258662,97.10576038263996,75.77920334186189,7.081887889537655,24.87633412030621,15.155840668372377,64.13694670345026,3.1229381784143566e-12,1.4226804451221378e-101,3.1229381784143566e-12,6.245876356828713e-13,400.0,324471.0,55320.0,69929.0,64894.2,14.753552705788803,5.443136865263584e-21,9.868146214949374e-59,5.443136865263584e-21,1.0886273730527167e-21,400.0
45,GAN,70,30.311860596084884,0.2530800177438648,12.89267598087022,6.062372119216977,112.66718253737702,1.3917594156818938,0.04845485810611953,0.5288117039139602,0.27835188313637876,89.97956757305946,223,8,75,44.6,82.0627802690583,5.508951187268196,0.9195272477659802,1.2887206685776227,1.1017902374536392,16.966063481920173,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.07,0.18999999999999995,1.0,0.8140000000000001,76.65847665847667,0.0,0.0,0.0,0.0,,1.3628563159437248,0.022512810183250673,0.5288117039139602,0.27257126318874497,94.00860447558577,1.4655376831063789,0.051619215472033166,0.584529614977394,0.29310753662127575,99.42496931856948,0.6439175824837468,0.03025876546522159,0.31313056891579,0.12878351649674935,143.14491282251467,0.8185172014875561,0.02087014028721834,0.3325967327305558,0.16370344029751122,103.17027676761185,60.663988188287504,1.031457580139675,23.207129093346268,12.1327976376575,91.49860064476589,0.3026387948128286,1.8868145925594258e-91,0.3026387948128286,0.06052775896256572,400.0,276462.0,30537.0,69902.0,55292.4,44.771795038739505,0.03897542326908633,1.20834362990773e-58,0.03897542326908633,0.007795084653817267,400.0
46,GAN,100,24.62526560893954,1.2758420051908232,15.119001950785034,4.925053121787908,206.98150003499833,1.2198158895665598,0.11039606778651778,0.46779171554878674,0.24396317791331196,91.74685276275927,233,17,64,46.6,63.519313304721024,5.26077182958044,0.8513496193762814,1.3112304862988498,1.052154365916088,24.62339451086057,4.0,0.3333333333333333,1.0,0.8,58.333333333333336,0.0,0.0,0.0,0.0,,3.84,0.42000000000000004,1.0,0.768,45.31249999999999,1.6052856816822554,0.0,0.9977771928710926,0.32105713633645105,210.77869947281732,1.2198158895665596,0.11039606778651774,0.4677917155487867,0.24396317791331193,91.74685276275927,1.2092223306509995,0.02163839343803329,0.5291547652629214,0.2418444661301999,118.79961684880752,0.600317053437221,0.053800355864465216,0.2516823361637951,0.1200634106874442,109.62450985087261,0.5241426021911195,0.030325191389661277,0.20272733957260852,0.10482852043822391,93.3894885906331,51.49794702153814,5.145449841457186,13.347931579453059,10.299589404307628,50.04218479519981,3.362114595628096e-07,7.883734926614725e-37,3.362114594944048e-07,6.724229191256192e-08,399.9999998982712,282486.0,51239.0,61131.0,56497.2,9.307009904915638,5.81261059293778e-14,1.214537324788359e-33,5.81101948843251e-14,1.162522118587556e-14,399.8631333993711
47,GAN,140,39.13773553163554,0.6203424654652548,22.16412882811192,7.827547106327108,183.1554831550789,1.1125574790654489,0.03997554952562669,0.4256843642206968,0.22251149581308977,91.30893110272052,264,7,83,52.8,86.74242424242425,4.041035478322845,0.27655495978073735,1.2320967587971772,0.808207095664569,65.78167139780766,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.64,0.39,1.0,0.728,46.42857142857142,1.3869301284972955,0.0,0.8375751128425254,0.2773860256994591,201.952887039096,1.0947626739396221,0.022511165485635753,0.42535394313486086,0.21895253478792442,94.26764962865357,1.2075634261352248,0.011926332798498515,0.4990568302361781,0.24151268522704497,106.63793695433309,0.6119085129985969,0.0336025063978066,0.19891049389325446,0.1223817025997194,72.54286736987785,0.3901318315211772,0.0027618432505444046,0.2165499936425817,0.07802636630423544,177.53438215772314,48.826148103988714,0.9916672372336507,22.731774877837,9.765229620797744,132.782799386749,0.3217333448122579,1.366600973042276e-88,0.32166046886424143,0.06434666896245159,399.88674480094835,187940.0,7220.0,54785.0,37588.0,80.79174204533362,0.28571475151461656,8.448607563528115e-38,0.28470435686542883,0.05714295030292331,398.23181224660004
48,GAN,210,23.994828028862344,0.355338869754956,16.389491545329946,4.798965605772469,241.52133796532596,0.9086446531878805,0.06500371387762502,0.28970810187233603,0.18172893063757609,64.23039873201995,268,17,82,53.6,68.28358208955224,3.0487652315296003,0.1431065147981056,1.240100672330617,0.6097530463059201,103.37752797522626,4.666666666666666,0.6666666666666666,1.0,0.9333333333333332,28.57142857142857,0.8,0.0,0.8,0.16,400.0,3.2899999999999996,0.35,0.88,0.6579999999999999,46.80851063829787,1.0922458731139757,0.0,0.5101472680000856,0.21844917462279514,133.5313323481204,0.9028718064626858,0.06500371387762499,0.28970810187233603,0.18057436129253718,64.00169248151649,0.9563718834976109,0.0016382961693136855,0.31932108620538513,0.1912743766995222,99.14348372344335,0.36085087730004767,0.04718858416470745,0.10364245073954767,0.07217017546000953,43.60842284078601,0.501804446545526,0.012079607746431131,0.2889446522260373,0.10036088930910521,187.90563158134844,41.621845634815095,2.9662612304398843,13.83712707655994,8.324369126963019,66.22433322593591,0.005809345919526703,3.462680578540798e-39,0.0031043912618872924,0.0011618691839053404,167.18939661112594,171363.0,13829.0,60433.0,34272.6,76.33036303052585,0.035924408309655424,5.867812542215413e-32,0.0345198183648387,0.007184881661931085,380.4507574250122
49,GAN,300,18.954151160719725,0.16456946777376344,14.772091530419623,3.790830232143945,289.67958536262665,0.6932210425157884,0.043554774103046034,0.2746545627279713,0.13864420850315767,98.10027818198834,295,16,86,59.0,72.88135593220339,3.106757735551549,0.04615410197483662,1.2336688458574496,0.6213515471103098,98.54603269193018,4.0,0.0,1.0,0.8,100.0,0.020000000000000018,0.0,0.020000000000000018,0.0040000000000000036,400.0,3.16,0.39,1.0,0.632,58.22784810126582,1.5460543431987022,0.0,0.5679677427711667,0.30921086863974045,100.0,0.6469387811994061,0.02821374342437688,0.27465456272797123,0.12938775623988122,112.27245197665341,0.6994014304261718,0.0034387614562638863,0.30758721170707354,0.13988028608523434,119.89318174517389,0.3776532030946716,0.03883702979513576,0.11538211196385421,0.07553064061893432,52.761993038001286,0.5453528100659741,0.009390070264248984,0.2557559226043861,0.10907056201319483,134.48666430585186,29.65232128206055,0.7739580040235724,13.127170982937676,5.93046425641211,121.35148978841539,0.44100095884164375,8.774425979052767e-36,0.4391848508405919,0.08820019176832875,397.9409251106595,175531.0,20232.0,55375.0,35106.2,57.73567062228325,0.45731486286944467,4.272519981797645e-21,0.2667739620163082,0.09146297257388894,191.6742748556452
50,GAN,500,21.112638791310975,0.15984623751076973,16.140187992539655,4.222527758262195,282.2399500147334,0.8482584262749152,0.0353164006147984,0.2887285204411455,0.16965168525498303,79.1829945209689,285,17,86,57.0,70.17543859649122,3.6998626233446226,0.08082504210076365,1.27111305472329,0.7399725246689245,89.07729146606813,3.6666666666666665,0.3333333333333333,1.0,0.7333333333333333,54.54545454545454,0.6799999999999999,0.0,0.6799999999999999,0.13599999999999998,400.0,3.39,0.35,0.99,0.678,48.37758112094396,1.5938684166155301,0.0,0.5235034865152683,0.318773683323106,100.0,0.8398987090870469,0.033012781024568005,0.28872852044114544,0.16797974181740938,80.347165278744,0.8174234513397676,0.01658519092897981,0.32145881067312293,0.1634846902679535,96.62930525558558,0.38166818308474615,0.035726634126993645,0.13757847670416654,0.07633363661694922,80.23309618346995,0.42953111958477924,0.010633577481786838,0.18842084620004357,0.08590622391695585,119.33317239294203,37.26939691910067,1.5172407702082937,13.801194456043335,7.4538793838201345,85.15451814260756,0.12960194760381055,5.17991221498222e-39,0.12960193881732565,0.02592038952076211,399.9999661020337,215362.0,20804.0,58305.0,43072.4,51.69992849249171,0.38634878506908993,4.224228330992691e-27,0.38634877715773475,0.07726975701381798,399.9999897613821
51,GAN,700,18.034142773021628,0.3591329085289295,16.153750874744254,3.6068285546043257,347.8657809815511,0.5234300373578584,0.018198450102613284,0.2881537261867479,0.10468600747157168,175.25524484731,316,9,79,63.2,85.75949367088607,3.7491232973044286,0.4357071081427081,1.2588120930244044,0.7498246594608857,67.88086083078065,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.17,0.30000000000000004,0.99,0.634,56.15141955835961,0.7566413101905716,0.0,0.3986599418546408,0.1513282620381143,163.44050773161746,0.4854164776341932,0.012855037105956257,0.28815372618674784,0.09708329552683864,196.81082067005838,0.4672624499210293,0.007870815924940919,0.32192312251555,0.09345248998420586,244.4778438433875,0.2957706724540292,0.008314208354878852,0.11721798369014401,0.059154134490805844,98.15687390094917,0.5797230753547842,0.007320547497359109,0.296924809986643,0.11594461507095684,156.09193648616477,21.23245582991032,0.8123756229805695,13.77328886623496,4.246491165982064,224.34516705393128,0.5067065203917074,7.078958147132274e-39,0.4168184035926701,0.10134130407834148,311.301598478001,191765.0,29918.0,58325.0,38353.0,52.074153260501134,0.36636447992830895,3.819799004059557e-27,0.25211873232857174,0.07327289598566179,244.08184491289512
52,GAN,1400,17.176702827942933,0.05050921310577812,14.54598468927969,3.4353405655885867,323.42191149795025,0.5726100908868845,0.019457804050569752,0.2719388609405584,0.11452201817737691,137.45552625466934,324,18,92,64.8,72.22222222222221,3.746730708702315,0.25670093369668445,1.1891777721589156,0.749346141740463,65.74334351005531,4.666666666666666,0.6666666666666666,1.0,0.9333333333333332,28.57142857142857,0.99,0.0,0.99,0.198,400.0,3.5,0.36,0.97,0.7,48.57142857142857,0.6005212035771262,0.0,0.26103540436963124,0.12010424071542525,117.3407057192327,0.5256416617619106,0.00947898419865549,0.2719388609405584,0.10512833235238213,158.67323760928707,0.5581481717379699,0.019210148643014423,0.30305871226192765,0.11162963434759399,171.48589532978224,0.3221987409568039,0.02021094149353686,0.11975860331625454,0.06443974819136078,85.8458586160493,0.5684883134649374,0.0009325554471365516,0.3516138144670757,0.11369766269298749,209.25333567895947,24.69037706567645,0.42561394448415807,12.988644875887108,4.93807541313529,163.03050863373383,0.88563476820907,3.928574366364279e-35,0.6705039354274975,0.177126953641814,278.54427101105694,217589.0,31467.0,56570.0,43517.8,29.992784561719567,0.2867977134599687,1.8924551056578903e-23,0.18221416621395348,0.05735954269199374,217.67018644551882
53,GAN,2100,9.400445599279744,0.32917925645233226,3.629576065606433,1.8800891198559486,93.05340514307795,0.5057958616425877,0.041613410600874264,0.1667768294483184,0.10115917232851754,64.86575128027489,378,63,89,75.6,17.724867724867735,2.3008867243411264,0.1794156027781593,0.8486472707267625,0.46017734486822526,84.41743823129279,4.0,0.3333333333333333,1.0,0.8,58.333333333333336,0.01,0.0,0.01,0.002,400.0,3.21,0.37,1.0,0.642,55.7632398753894,0.7069388014221187,0.0,0.375717765322328,0.14138776028442374,165.73570765002046,0.4208894708824165,0.014369949812787719,0.1561329723005287,0.0841778941764833,85.47977925557018,0.3054734360441035,0.03764485397418871,0.08540478212341096,0.0610946872088207,39.79084929512567,0.42315324495547824,0.030676957314338532,0.21470186219875473,0.08463064899109565,153.69279895436512,0.36005269224168684,0.0004979753540280685,0.19060744046051903,0.07201053844833737,164.6938136662689,20.294903788193885,0.3790764216562096,7.468413788735486,4.058980757638777,90.66079776449276,0.8317563877667337,2.1304679021328219e-13,0.7047319553211582,0.16635127755334672,323.6408434525907,165412.0,21984.0,52457.0,33082.4,58.56467487243972,0.9235797294821526,6.706572778298263e-16,0.8711887032839192,0.18471594589643053,371.6369770113898
